day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-2;147100;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;956.0
-2;147200;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;956.0
-2;147200;STARFRUIT;4963;21;;;;;4969;21;;;;;4966.0;582.1171875
-2;147300;STARFRUIT;4965;3;4963;2;4962;28;4969;30;;;;;4967.0;579.9921875
-2;147300;AMETHYSTS;10000;3;9996;2;9995;28;10002;7;10004;2;10005;28;10001.0;956.0
-2;147400;STARFRUIT;4962;30;;;;;4969;30;;;;;4965.5;578.1640625
-2;147400;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;956.0
-2;147500;STARFRUIT;4962;20;;;;;4969;20;;;;;4965.5;581.05078125
-2;147500;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;956.0
-2;147600;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;956.0
-2;147600;STARFRUIT;4962;24;;;;;4969;25;;;;;4965.5;575.2734375
-2;147700;STARFRUIT;4962;27;;;;;4969;27;;;;;4965.5;572.5234375
-2;147700;AMETHYSTS;10002;1;9995;27;;;10005;27;;;;;10003.5;956.0
-2;147800;STARFRUIT;4967;1;4962;29;;;4968;2;4969;27;;;4967.5;571.73046875
-2;147800;AMETHYSTS;9996;2;9995;27;;;10002;1;10004;2;10005;27;9999.0;958.0
-2;147900;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;958.0
-2;147900;STARFRUIT;4962;21;;;;;4968;1;4969;20;;;4965.0;573.23046875
-2;148000;STARFRUIT;4962;2;4961;29;;;4968;31;;;;;4965.0;571.9765625
-2;148000;AMETHYSTS;9996;2;9995;29;;;10002;9;10004;2;10005;29;9999.0;958.0
-2;148100;STARFRUIT;4961;30;;;;;4968;30;;;;;4964.5;572.4375
-2;148100;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;958.0
-2;148200;STARFRUIT;4962;26;;;;;4967;3;4968;1;4969;26;4964.5;574.1640625
-2;148200;AMETHYSTS;9998;5;9996;1;9995;26;10004;1;10005;26;;;10001.0;958.0
-2;148300;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;958.0
-2;148300;STARFRUIT;4961;27;;;;;4968;27;;;;;4964.5;570.1640625
-2;148400;STARFRUIT;4961;21;;;;;4968;21;;;;;4964.5;570.09375
-2;148400;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;958.0
-2;148500;STARFRUIT;4961;22;;;;;4966;4;4968;22;;;4963.5;567.56640625
-2;148500;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;958.0
-2;148600;STARFRUIT;4962;21;;;;;4968;1;4969;20;;;4965.0;573.21484375
-2;148600;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;958.0
-2;148700;AMETHYSTS;9998;4;9995;26;;;10005;26;;;;;10001.5;958.0
-2;148700;STARFRUIT;4961;25;;;;;4968;26;;;;;4964.5;567.15625
-2;148800;STARFRUIT;4961;26;;;;;4968;26;;;;;4964.5;565.80859375
-2;148800;AMETHYSTS;9995;26;;;;;10002;1;10005;26;;;9998.5;958.0
-2;148900;STARFRUIT;4961;32;;;;;4968;32;;;;;4964.5;568.203125
-2;148900;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;958.0
-2;149000;STARFRUIT;4965;4;4961;31;;;4968;31;;;;;4966.5;566.65625
-2;149000;AMETHYSTS;10002;5;9996;1;9995;30;10004;1;10005;30;;;10003.0;958.0
-2;149100;AMETHYSTS;10000;2;9996;1;9995;24;10004;1;10005;24;;;10002.0;968.0
-2;149100;STARFRUIT;4964;2;4962;5;4961;25;4967;1;4968;24;;;4965.5;568.1484375
-2;149200;STARFRUIT;4965;2;4961;5;4960;22;4967;24;;;;;4966.0;566.609375
-2;149200;AMETHYSTS;10002;1;9998;1;9996;2;10004;2;10005;22;;;10003.0;968.0
-2;149300;STARFRUIT;4961;27;;;;;4967;27;;;;;4964.0;567.125
-2;149300;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;970.0
-2;149400;STARFRUIT;4960;27;;;;;4965;7;4967;27;;;4962.5;564.0859375
-2;149400;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;970.0
-2;149500;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;970.0
-2;149500;STARFRUIT;4965;1;4961;1;4960;31;4967;31;;;;;4966.0;563.654296875
-2;149600;STARFRUIT;4961;2;4960;30;;;4967;30;;;;;4964.0;564.81640625
-2;149600;AMETHYSTS;9995;30;;;;;10002;2;10005;30;;;9998.5;970.0
-2;149700;STARFRUIT;4960;1;4959;28;;;4966;29;;;;;4963.0;561.689453125
-2;149700;AMETHYSTS;10002;6;9996;1;9995;28;10004;1;10005;28;;;10003.0;970.0
-2;149800;AMETHYSTS;10002;5;9996;1;9995;20;10004;1;10005;20;;;10003.0;970.0
-2;149800;STARFRUIT;4965;1;4960;1;4959;20;4966;21;;;;;4965.5;562.05078125
-2;149900;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;980.0
-2;149900;STARFRUIT;4959;30;;;;;4961;5;4966;30;;;4960.0;563.34375
-2;150000;STARFRUIT;4959;31;;;;;4964;3;4966;31;;;4961.5;572.0625
-2;150000;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;980.0
-2;150100;AMETHYSTS;9998;2;9996;1;9995;21;10004;1;10005;21;;;10001.0;980.0
-2;150100;STARFRUIT;4964;4;4960;22;;;4966;22;;;;;4965.0;574.85546875
-2;150200;AMETHYSTS;9996;2;9995;27;;;9998;1;10004;2;10005;27;9997.0;980.0
-2;150200;STARFRUIT;4960;29;;;;;4966;2;4967;27;;;4963.0;579.43359375
-2;150300;AMETHYSTS;9998;10;9996;2;9995;22;10004;2;10005;22;;;10001.0;982.0
-2;150300;STARFRUIT;4959;24;;;;;4964;8;4966;24;;;4961.5;576.892578125
-2;150400;STARFRUIT;4959;31;;;;;4960;1;4966;31;;;4959.5;577.37109375
-2;150400;AMETHYSTS;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;982.0
-2;150500;AMETHYSTS;10002;1;9995;29;;;10005;29;;;;;10003.5;984.0
-2;150500;STARFRUIT;4959;29;;;;;4965;29;;;;;4962.0;576.0
-2;150600;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;986.0
-2;150600;STARFRUIT;4958;23;;;;;4959;1;4965;23;;;4958.5;573.96484375
-2;150700;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;986.0
-2;150700;STARFRUIT;4959;22;;;;;4964;1;4966;22;;;4961.5;581.09375
-2;150800;STARFRUIT;4960;1;4959;30;;;4966;30;;;;;4963.0;580.88671875
-2;150800;AMETHYSTS;9995;30;;;;;9998;1;10005;30;;;9996.5;986.0
-2;150900;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;988.0
-2;150900;STARFRUIT;4960;5;4959;22;;;4966;24;;;;;4963.0;585.05078125
-2;151000;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;988.0
-2;151000;STARFRUIT;4959;27;;;;;4966;27;;;;;4962.5;584.33203125
-2;151100;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;988.0
-2;151100;STARFRUIT;4965;1;4960;5;4959;25;4966;25;;;;;4965.5;584.15625
-2;151200;STARFRUIT;4959;24;;;;;4965;1;4966;23;;;4962.0;583.5625
-2;151200;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;988.0
-2;151300;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;988.0
-2;151300;STARFRUIT;4965;1;4960;8;4959;27;4966;27;;;;;4965.5;585.662109375
-2;151400;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;988.0
-2;151400;STARFRUIT;4959;22;;;;;4966;22;;;;;4962.5;587.515625
-2;151500;AMETHYSTS;9996;2;9995;30;;;10002;9;10004;2;10005;30;9999.0;988.0
-2;151500;STARFRUIT;4959;32;;;;;4960;1;4966;32;;;4959.5;588.634765625
-2;151600;STARFRUIT;4965;1;4964;11;4959;20;4966;20;;;;;4965.5;592.25390625
-2;151600;AMETHYSTS;10002;3;9998;1;9995;20;10005;20;;;;;10003.5;988.0
-2;151700;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;988.0
-2;151700;STARFRUIT;4960;30;;;;;4966;1;4967;29;;;4963.0;595.32421875
-2;151800;AMETHYSTS;9998;2;9996;1;9995;29;10004;1;10005;29;;;10001.0;988.0
-2;151800;STARFRUIT;4960;30;;;;;4966;1;4967;29;;;4963.0;595.859375
-2;151900;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;988.0
-2;151900;STARFRUIT;4960;27;;;;;4965;1;4967;27;;;4962.5;595.66796875
-2;152000;STARFRUIT;4960;23;;;;;4967;23;;;;;4963.5;595.556640625
-2;152000;AMETHYSTS;9995;23;;;;;9998;11;10005;23;;;9996.5;988.0
-2;152100;STARFRUIT;4959;28;;;;;4966;28;;;;;4962.5;594.064453125
-2;152100;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;1010.0
-2;152200;AMETHYSTS;9995;28;;;;;10002;2;10005;28;;;9998.5;1010.0
-2;152200;STARFRUIT;4958;28;;;;;4960;5;4965;28;;;4959.0;589.705078125
-2;152300;STARFRUIT;4959;27;;;;;4965;2;4966;25;;;4962.0;601.17578125
-2;152300;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1010.0
-2;152400;STARFRUIT;4960;10;4959;22;;;4966;24;;;;;4963.0;609.33203125
-2;152400;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1010.0
-2;152500;STARFRUIT;4960;32;;;;;4967;32;;;;;4963.5;613.4921875
-2;152500;AMETHYSTS;9996;2;9995;30;;;10002;5;10004;2;10005;30;9999.0;1010.0
-2;152600;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;1010.0
-2;152600;STARFRUIT;4961;26;;;;;4968;27;;;;;4964.5;622.69140625
-2;152700;STARFRUIT;4962;4;4961;26;;;4968;26;;;;;4965.0;624.4921875
-2;152700;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;1010.0
-2;152800;STARFRUIT;4961;29;;;;;4966;4;4968;29;;;4963.5;620.51171875
-2;152800;AMETHYSTS;9998;5;9995;29;;;10005;29;;;;;10001.5;1010.0
-2;152900;STARFRUIT;4963;5;4960;26;;;4967;26;;;;;4965.0;616.44921875
-2;152900;AMETHYSTS;10000;5;9998;1;9996;1;10004;1;10005;25;;;10002.0;1010.0
-2;153000;AMETHYSTS;9995;30;;;;;10002;9;10005;30;;;9998.5;1010.0
-2;153000;STARFRUIT;4966;1;4960;30;;;4967;30;;;;;4966.5;619.3359375
-2;153100;STARFRUIT;4961;21;;;;;4968;21;;;;;4964.5;622.55078125
-2;153100;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;1010.0
-2;153200;STARFRUIT;4961;22;;;;;4967;22;;;;;4964.0;621.8828125
-2;153200;AMETHYSTS;9998;3;9996;2;9995;20;10004;2;10005;20;;;10001.0;1010.0
-2;153300;STARFRUIT;4961;24;;;;;4968;24;;;;;4964.5;624.48828125
-2;153300;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;1010.0
-2;153400;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;1010.0
-2;153400;STARFRUIT;4961;6;4960;20;;;4967;20;;;;;4964.0;621.2734375
-2;153500;STARFRUIT;4965;2;4962;7;4961;21;4968;21;;;;;4966.5;623.109375
-2;153500;AMETHYSTS;9995;21;;;;;9998;1;10005;21;;;9996.5;1010.0
-2;153600;STARFRUIT;4961;22;;;;;4967;22;;;;;4964.0;624.0390625
-2;153600;AMETHYSTS;9998;5;9996;1;9995;21;10004;1;10005;21;;;10001.0;1012.0
-2;153700;STARFRUIT;4962;5;4961;21;;;4967;1;4968;20;;;4964.5;624.44921875
-2;153700;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1012.0
-2;153800;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;1012.0
-2;153800;STARFRUIT;4961;27;;;;;4968;27;;;;;4964.5;627.75
-2;153900;STARFRUIT;4961;27;;;;;4968;27;;;;;4964.5;627.33984375
-2;153900;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1012.0
-2;154000;STARFRUIT;4962;29;;;;;4967;3;4969;29;;;4964.5;631.1796875
-2;154000;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;1012.0
-2;154100;STARFRUIT;4962;20;;;;;4969;20;;;;;4965.5;634.890625
-2;154100;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;1012.0
-2;154200;AMETHYSTS;9998;5;9996;1;9995;28;10004;1;10005;28;;;10001.0;1012.0
-2;154200;STARFRUIT;4962;29;;;;;4968;1;4969;28;;;4965.0;632.75390625
-2;154300;STARFRUIT;4963;21;;;;;4969;1;4970;20;;;4966.0;639.265625
-2;154300;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1012.0
-2;154400;STARFRUIT;4962;29;;;;;4969;29;;;;;4965.5;635.7890625
-2;154400;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1012.0
-2;154500;STARFRUIT;4962;25;;;;;4969;25;;;;;4965.5;635.51171875
-2;154500;AMETHYSTS;9995;25;;;;;10002;3;10005;25;;;9998.5;1012.0
-2;154600;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1012.0
-2;154600;STARFRUIT;4963;1;4962;26;;;4969;27;;;;;4966.0;637.5859375
-2;154700;STARFRUIT;4962;30;;;;;4969;30;;;;;4965.5;631.19921875
-2;154700;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;1012.0
-2;154800;STARFRUIT;4963;3;4962;29;;;4969;29;;;;;4966.0;634.10546875
-2;154800;AMETHYSTS;10002;1;9998;8;9996;1;10004;1;10005;28;;;10003.0;1012.0
-2;154900;STARFRUIT;4962;28;;;;;4969;28;;;;;4965.5;637.3125
-2;154900;AMETHYSTS;9995;28;;;;;9998;1;10005;28;;;9996.5;1014.0
-2;155000;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;1016.0
-2;155000;STARFRUIT;4962;22;;;;;4969;22;;;;;4965.5;637.015625
-2;155100;STARFRUIT;4962;28;;;;;4963;1;4969;28;;;4962.5;637.796875
-2;155100;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;1016.0
-2;155200;STARFRUIT;4963;28;;;;;4970;28;;;;;4966.5;641.484375
-2;155200;AMETHYSTS;10002;1;9995;28;;;10005;28;;;;;10003.5;1016.0
-2;155300;STARFRUIT;4963;27;;;;;4969;27;;;;;4966.0;640.83984375
-2;155300;AMETHYSTS;9998;8;9995;27;;;10005;27;;;;;10001.5;1018.0
-2;155400;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;1018.0
-2;155400;STARFRUIT;4964;8;4963;23;;;4970;23;;;;;4967.0;644.3046875
-2;155500;STARFRUIT;4963;29;;;;;4968;6;4969;1;4970;28;4965.5;643.13671875
-2;155500;AMETHYSTS;9996;1;9995;28;;;9998;1;10002;6;10004;1;9997.0;1018.0
-2;155600;STARFRUIT;4964;2;4963;32;;;4969;2;4970;30;;;4966.5;643.0234375
-2;155600;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1020.0
-2;155700;STARFRUIT;4963;22;;;;;4968;2;4970;22;;;4965.5;644.22265625
-2;155700;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;1020.0
-2;155800;AMETHYSTS;9996;2;9995;28;;;10002;5;10004;2;10005;28;9999.0;1020.0
-2;155800;STARFRUIT;4964;2;4963;28;;;4968;3;4970;30;;;4966.0;646.98046875
-2;155900;STARFRUIT;4964;30;;;;;4969;3;4970;2;4971;28;4966.5;650.546875
-2;155900;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1020.0
-2;156000;STARFRUIT;4963;26;;;;;4970;26;;;;;4966.5;645.83203125
-2;156000;AMETHYSTS;9998;9;9996;1;9995;25;10004;1;10005;25;;;10001.0;1020.0
-2;156100;STARFRUIT;4963;1;4962;27;;;4969;28;;;;;4966.0;639.33984375
-2;156100;AMETHYSTS;9998;6;9996;1;9995;27;10004;1;10005;27;;;10001.0;1020.0
-2;156200;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1020.0
-2;156200;STARFRUIT;4963;2;4962;22;;;4969;24;;;;;4966.0;638.92578125
-2;156300;STARFRUIT;4962;29;;;;;4964;3;4969;29;;;4963.0;638.78125
-2;156300;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1020.0
-2;156400;STARFRUIT;4963;5;4962;23;;;4969;23;;;;;4966.0;639.20703125
-2;156400;AMETHYSTS;10002;1;9995;23;;;10005;23;;;;;10003.5;1020.0
-2;156500;STARFRUIT;4962;29;;;;;4969;29;;;;;4965.5;640.59375
-2;156500;AMETHYSTS;9996;2;9995;27;;;10002;2;10004;2;10005;27;9999.0;1022.0
-2;156600;STARFRUIT;4962;24;;;;;4963;1;4969;24;;;4962.5;643.40234375
-2;156600;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1022.0
-2;156700;STARFRUIT;4963;4;4962;27;;;4969;27;;;;;4966.0;647.94921875
-2;156700;AMETHYSTS;9998;6;9995;27;;;10005;27;;;;;10001.5;1022.0
-2;156800;STARFRUIT;4964;8;4963;24;;;4970;24;;;;;4967.0;655.9296875
-2;156800;AMETHYSTS;9998;7;9996;2;9995;22;10004;2;10005;22;;;10001.0;1022.0
-2;156900;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1022.0
-2;156900;STARFRUIT;4963;24;;;;;4964;5;4969;1;4970;24;4963.5;650.97265625
-2;157000;STARFRUIT;4963;21;;;;;4968;8;4969;1;4970;21;4965.5;661.5859375
-2;157000;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1022.0
-2;157100;STARFRUIT;4964;2;4963;22;;;4970;24;;;;;4967.0;674.7890625
-2;157100;AMETHYSTS;9996;2;9995;22;;;9998;1;10002;2;10004;2;9997.0;1022.0
-2;157200;STARFRUIT;4965;1;4964;22;;;4971;22;;;;;4968.0;679.46875
-2;157200;AMETHYSTS;9995;22;;;;;10002;3;10005;22;;;9998.5;1024.0
-2;157300;AMETHYSTS;9995;22;;;;;10000;4;10005;22;;;9997.5;1024.0
-2;157300;STARFRUIT;4963;22;;;;;4966;4;4970;22;;;4964.5;671.890625
-2;157400;STARFRUIT;4963;23;;;;;4964;7;4970;25;;;4963.5;673.3046875
-2;157400;AMETHYSTS;10002;1;9996;2;9995;23;10004;2;10005;23;;;10003.0;1024.0
-2;157500;STARFRUIT;4964;25;;;;;4971;26;;;;;4967.5;681.390625
-2;157500;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;1026.0
-2;157600;STARFRUIT;4965;24;;;;;4966;3;4971;1;4972;23;4965.5;695.640625
-2;157600;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1026.0
-2;157700;AMETHYSTS;9996;2;9995;23;;;10002;6;10004;2;10005;23;9999.0;1026.0
-2;157700;STARFRUIT;4970;1;4965;25;;;4972;25;;;;;4971.0;619.4453125
-2;157800;STARFRUIT;4966;1;4965;22;;;4972;23;;;;;4969.0;617.31640625
-2;157800;AMETHYSTS;9996;1;9995;22;;;10002;4;10004;1;10005;22;9999.0;1026.0
-2;157900;STARFRUIT;4966;7;4965;24;;;4972;24;;;;;4969.0;620.875
-2;157900;AMETHYSTS;9995;24;;;;;10002;4;10005;24;;;9998.5;1026.0
-2;158000;STARFRUIT;4965;29;;;;;4972;29;;;;;4968.5;621.66015625
-2;158000;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1026.0
-2;158100;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1026.0
-2;158100;STARFRUIT;4966;1;4965;21;;;4972;23;;;;;4969.0;617.8125
-2;158200;STARFRUIT;4965;26;;;;;4972;26;;;;;4968.5;620.88671875
-2;158200;AMETHYSTS;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;1026.0
-2;158300;STARFRUIT;4965;31;;;;;4972;31;;;;;4968.5;621.08203125
-2;158300;AMETHYSTS;9996;1;9995;30;;;9998;5;10004;1;10005;30;9997.0;1028.0
-2;158400;STARFRUIT;4970;1;4964;31;;;4971;31;;;;;4970.5;627.078125
-2;158400;AMETHYSTS;9996;1;9995;30;;;9998;5;10004;1;10005;30;9997.0;1038.0
-2;158500;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1048.0
-2;158500;STARFRUIT;4965;22;;;;;4971;1;4972;21;;;4968.0;624.109375
-2;158600;STARFRUIT;4965;27;;;;;4970;2;4972;27;;;4967.5;624.5859375
-2;158600;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;1048.0
-2;158700;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;1048.0
-2;158700;STARFRUIT;4965;29;;;;;4970;5;4972;29;;;4967.5;622.5390625
-2;158800;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;1048.0
-2;158800;STARFRUIT;4969;4;4964;24;;;4971;24;;;;;4970.0;627.97265625
-2;158900;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1048.0
-2;158900;STARFRUIT;4964;32;;;;;4970;2;4971;30;;;4967.0;639.7109375
-2;159000;STARFRUIT;4965;27;;;;;4971;27;;;;;4968.0;630.2421875
-2;159000;AMETHYSTS;9996;1;9995;26;;;10002;7;10004;1;10005;26;9999.0;1048.0
-2;159100;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1048.0
-2;159100;STARFRUIT;4965;6;4964;25;;;4971;26;;;;;4968.0;632.03125
-2;159200;AMETHYSTS;9995;30;;;;;10002;1;10005;30;;;9998.5;1048.0
-2;159200;STARFRUIT;4964;30;;;;;4971;30;;;;;4967.5;634.8828125
-2;159300;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;1048.0
-2;159300;STARFRUIT;4964;21;;;;;4965;1;4971;21;;;4964.5;632.22265625
-2;159400;STARFRUIT;4968;6;4965;24;;;4971;1;4972;23;;;4969.5;632.390625
-2;159400;AMETHYSTS;10000;6;9998;6;9996;1;10004;1;10005;23;;;10002.0;1048.0
-2;159500;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1048.0
-2;159500;STARFRUIT;4964;26;;;;;4970;1;4971;25;;;4967.0;646.28125
-2;159600;AMETHYSTS;9998;8;9996;1;9995;23;10004;1;10005;23;;;10001.0;1048.0
-2;159600;STARFRUIT;4969;1;4964;1;4963;23;4970;24;;;;;4969.5;653.34375
-2;159700;AMETHYSTS;9996;1;9995;29;;;9998;4;10004;1;10005;29;9997.0;1048.0
-2;159700;STARFRUIT;4964;1;4963;29;;;4970;30;;;;;4967.0;655.109375
-2;159800;STARFRUIT;4963;20;;;;;4970;20;;;;;4966.5;655.078125
-2;159800;AMETHYSTS;9995;20;;;;;10002;3;10005;20;;;9998.5;1056.0
-2;159900;AMETHYSTS;9998;2;9996;1;9995;24;10000;5;10004;1;10005;24;9999.0;1056.0
-2;159900;STARFRUIT;4964;25;;;;;4967;5;4970;1;4971;24;4965.5;652.40625
-2;160000;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1056.0
-2;160000;STARFRUIT;4964;2;4963;24;;;4970;26;;;;;4967.0;655.703125
-2;160100;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1056.0
-2;160100;STARFRUIT;4964;9;4963;24;;;4970;26;;;;;4967.0;657.8515625
-2;160200;STARFRUIT;4964;1;4963;23;;;4968;5;4970;24;;;4966.0;656.2265625
-2;160200;AMETHYSTS;9998;4;9996;1;9995;23;10004;1;10005;23;;;10001.0;1056.0
-2;160300;AMETHYSTS;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;1056.0
-2;160300;STARFRUIT;4964;3;4963;26;;;4970;26;;;;;4967.0;661.5
-2;160400;AMETHYSTS;9995;23;;;;;9998;1;10002;8;10005;23;9996.5;1058.0
-2;160400;STARFRUIT;4968;1;4963;23;;;4970;23;;;;;4969.0;667.890625
-2;160500;AMETHYSTS;9998;4;9996;2;9995;22;10004;2;10005;22;;;10001.0;1060.0
-2;160500;STARFRUIT;4963;24;;;;;4969;24;;;;;4966.0;674.09375
-2;160600;STARFRUIT;4963;22;;;;;4969;22;;;;;4966.0;674.0703125
-2;160600;AMETHYSTS;10002;1;9996;2;9995;20;10004;2;10005;20;;;10003.0;1060.0
-2;160700;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;1062.0
-2;160700;STARFRUIT;4963;2;4962;24;;;4969;24;;;;;4966.0;675.2890625
-2;160800;AMETHYSTS;10002;2;9996;2;9995;27;10004;2;10005;27;;;10003.0;1062.0
-2;160800;STARFRUIT;4963;2;4962;27;;;4969;29;;;;;4966.0;679.15625
-2;160900;AMETHYSTS;10000;3;9996;1;9995;29;10004;1;10005;29;;;10002.0;1066.0
-2;160900;STARFRUIT;4965;3;4962;30;;;4969;30;;;;;4967.0;681.203125
-2;161000;STARFRUIT;4962;27;;;;;4963;8;4969;27;;;4962.5;681.640625
-2;161000;AMETHYSTS;9995;27;;;;;10002;3;10005;27;;;9998.5;1066.0
-2;161100;STARFRUIT;4962;28;;;;;4969;28;;;;;4965.5;701.0625
-2;161100;AMETHYSTS;9995;28;;;;;10002;10;10005;28;;;9998.5;1066.0
-2;161200;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1066.0
-2;161200;STARFRUIT;4963;1;4962;30;;;4969;31;;;;;4966.0;699.34765625
-2;161300;STARFRUIT;4962;20;;;;;4969;20;;;;;4965.5;705.5703125
-2;161300;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;1066.0
-2;161400;STARFRUIT;4963;4;4962;26;;;4969;27;;;;;4966.0;700.91796875
-2;161400;AMETHYSTS;9998;7;9996;1;9995;26;10004;1;10005;26;;;10001.0;1066.0
-2;161500;STARFRUIT;4962;22;;;;;4969;22;;;;;4965.5;708.6484375
-2;161500;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;1066.0
-2;161600;AMETHYSTS;9996;2;9995;20;;;9998;1;10004;2;10005;20;9997.0;1066.0
-2;161600;STARFRUIT;4962;22;;;;;4969;22;;;;;4965.5;706.0546875
-2;161700;STARFRUIT;4967;7;4962;26;;;4968;1;4969;25;;;4967.5;709.4921875
-2;161700;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1068.0
-2;161800;STARFRUIT;4962;21;;;;;4969;21;;;;;4965.5;718.8515625
-2;161800;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;1068.0
-2;161900;STARFRUIT;4962;23;;;;;4969;23;;;;;4965.5;710.8515625
-2;161900;AMETHYSTS;9998;9;9996;1;9995;22;10004;1;10005;22;;;10001.0;1068.0
-2;162000;AMETHYSTS;9998;1;9995;23;;;10005;23;;;;;10001.5;1068.0
